review_id,order_id,customer_id,rating,review_text
RV06427,O08836,C00165,4,Good food and the delivery was on time.
RV06428,O06903,C01594,3,The order was fine overall.
RV06429,O06893,C00931,4,Good food and the delivery was on time.
RV06430,O09816,C01961,4,Really good experience overall.
RV06431,O02761,C01220,5,"Loved the food, would definitely order again."
RV06432,O05678,C01354,4,Good food and the delivery was on time.
RV06433,O07515,C00551,2,The order was delayed and disappointing.
RV06434,O06869,C01653,4,Good food and the delivery was on time.
RV06435,O02925,C01735,3,Food was decent but could have been better.
RV06436,O01215,C00898,4,Really good experience overall.
RV06437,O01597,C00511,2,Not happy with the delivery experience.
RV06438,O04776,C01922,3,Food was okay but delivery took some time.
RV06439,O05988,C01784,5,Everything was perfect and arrived on time.
RV06440,O09204,C01412,3,The order was fine overall.
RV06441,O05337,C00481,4,Good food and the delivery was on time.
RV06442,O01854,C00912,4,"Good service, just a minor delay."
RV06443,O08954,C00997,5,Food was excellent and delivery was very quick.
RV06444,O07840,C01180,1,"Terrible experience, food arrived very late."
RV06445,O03664,C01782,4,Food was tasty and delivery was smooth.
RV06446,O01143,C01858,4,Good food and the delivery was on time.
RV06447,O03581,C00564,3,Food was decent but could have been better.
RV06448,O08926,C00259,5,"Loved the food, would definitely order again."
RV06449,O09352,C00604,5,Amazing food and great delivery experience.
RV06450,O02144,C00511,3,Food was okay but delivery took some time.
RV06451,O06311,C00066,3,The order was fine overall.
RV06452,O00697,C01982,1,Very late delivery and the food was cold.
RV06453,O03570,C01244,2,The order was delayed and disappointing.
RV06454,O03415,C01491,5,Amazing food and great delivery experience.
RV06455,O05768,C00131,5,Food was excellent and delivery was very quick.
RV06456,O03445,C01783,3,Food was decent but could have been better.
RV06457,O09865,C01868,4,Good food and the delivery was on time.
RV06458,O06732,C01420,4,Really good experience overall.
RV06459,O03428,C01267,1,Food was disappointing and delivery was extremely slow.
RV06460,O03235,C00204,2,Delivery was late and the food was not very good.
RV06461,O09556,C01344,3,The order was fine overall.
RV06462,O08922,C01009,5,Amazing food and great delivery experience.
RV06463,O09348,C00381,4,Really good experience overall.
RV06464,O07387,C00675,4,Food was tasty and delivery was smooth.
RV06465,O01502,C01781,4,Food was tasty and delivery was smooth.
RV06466,O04112,C01059,4,"Good service, just a minor delay."
RV06467,O02699,C01767,5,Everything was perfect and arrived on time.
RV06468,O04604,C00042,5,Everything was perfect and arrived on time.
RV06469,O03051,C01666,1,"Terrible experience, food arrived very late."
RV06470,O01851,C01936,5,Food was excellent and delivery was very quick.
RV06471,O05939,C00959,2,The order was delayed and disappointing.
RV06472,O06367,C01356,5,Everything was perfect and arrived on time.
RV06473,O01767,C00891,1,Food was disappointing and delivery was extremely slow.
RV06474,O00642,C00329,5,Food was excellent and delivery was very quick.
RV06475,O06259,C00063,5,Amazing food and great delivery experience.
RV06476,O07607,C00207,2,Food was cold when it arrived.
RV06477,O01400,C00227,5,Everything was perfect and arrived on time.
RV06478,O01719,C00465,3,"Average experience, nothing special."
RV06479,O01387,C00764,4,Really good experience overall.
RV06480,O02551,C01249,4,"Good service, just a minor delay."
RV06481,O07307,C00635,5,Amazing food and great delivery experience.
RV06482,O01920,C00065,4,Food was tasty and delivery was smooth.
RV06483,O05517,C01551,5,Everything was perfect and arrived on time.
RV06484,O05829,C01265,5,Food was excellent and delivery was very quick.
RV06485,O00377,C00771,5,"Loved the food, would definitely order again."
RV06486,O01566,C01593,4,Really good experience overall.
RV06487,O04742,C01484,3,Food was decent but could have been better.
RV06488,O03800,C01840,5,Amazing food and great delivery experience.
RV06489,O07384,C00079,5,Food was excellent and delivery was very quick.
RV06490,O01087,C01858,3,"Average experience, nothing special."
RV06491,O04478,C01916,4,Food was tasty and delivery was smooth.
RV06492,O03455,C01006,3,Food was okay but delivery took some time.
RV06493,O03436,C00480,4,"Good service, just a minor delay."
RV06494,O01127,C00348,4,Food was tasty and delivery was smooth.
RV06495,O04270,C00399,5,Amazing food and great delivery experience.
RV06496,O06730,C01170,4,Food was tasty and delivery was smooth.
RV06497,O07357,C00736,4,Really good experience overall.
RV06498,O03427,C00845,5,"Loved the food, would definitely order again."
RV06499,O04623,C01827,5,Amazing food and great delivery experience.
RV06500,O05819,C00692,3,Food was okay but delivery took some time.
RV06501,O05682,C00906,4,"Good service, just a minor delay."
RV06502,O03986,C01739,3,Food was okay but delivery took some time.
RV06503,O04663,C00516,4,Really good experience overall.
RV06504,O08657,C00509,5,Food was excellent and delivery was very quick.
RV06505,O05095,C00213,3,Food was decent but could have been better.
RV06506,O08972,C00626,3,Food was okay but delivery took some time.
RV06507,O03028,C01774,3,"Average experience, nothing special."
RV06508,O01713,C00974,2,Food was cold when it arrived.
RV06509,O09066,C01095,2,The order was delayed and disappointing.
RV06510,O07213,C01999,4,Food was tasty and delivery was smooth.
RV06511,O09002,C00912,2,Food was cold when it arrived.
RV06512,O00929,C00910,4,"Good service, just a minor delay."
RV06513,O04242,C01810,5,"Loved the food, would definitely order again."
RV06514,O08599,C01261,4,Really good experience overall.
RV06515,O01846,C00052,2,Food was cold when it arrived.
RV06516,O03377,C01282,5,Amazing food and great delivery experience.
RV06517,O07480,C01057,5,Everything was perfect and arrived on time.
RV06518,O05643,C01060,4,Really good experience overall.
RV06519,O08461,C00402,4,Food was tasty and delivery was smooth.
RV06520,O01422,C01054,3,Food was decent but could have been better.
RV06521,O00930,C00276,4,Food was tasty and delivery was smooth.
RV06522,O02321,C01000,5,"Loved the food, would definitely order again."
RV06523,O00531,C01199,4,Good food and the delivery was on time.
RV06524,O01698,C01967,3,Food was okay but delivery took some time.
RV06525,O04206,C00847,5,Amazing food and great delivery experience.
RV06526,O00330,C01234,2,Food was cold when it arrived.
RV06527,O09731,C01496,5,"Loved the food, would definitely order again."
RV06528,O06323,C01793,1,"Very poor service, would not order again."
RV06529,O03823,C01983,3,The order was fine overall.
RV06530,O08431,C00080,4,Good food and the delivery was on time.
RV06531,O09248,C00144,4,Food was tasty and delivery was smooth.
RV06532,O07949,C01815,4,"Good service, just a minor delay."
RV06533,O07639,C01635,5,"Loved the food, would definitely order again."
RV06534,O02453,C01283,1,"Terrible experience, food arrived very late."
RV06535,O04536,C01556,4,Food was tasty and delivery was smooth.
RV06536,O09251,C01595,5,Food was excellent and delivery was very quick.
RV06537,O06334,C00422,5,Everything was perfect and arrived on time.
RV06538,O04653,C01693,4,Really good experience overall.
RV06539,O02690,C00293,3,"Average experience, nothing special."
RV06540,O00590,C00812,5,Food was excellent and delivery was very quick.
RV06541,O04263,C00493,3,The order was fine overall.
RV06542,O00254,C01094,2,Food was cold when it arrived.
RV06543,O01553,C01038,4,Really good experience overall.
RV06544,O08171,C00496,4,Good food and the delivery was on time.
RV06545,O07145,C00277,4,Really good experience overall.
RV06546,O07657,C01815,4,Good food and the delivery was on time.
RV06547,O06134,C00169,1,Very late delivery and the food was cold.
RV06548,O05600,C00268,4,Food was tasty and delivery was smooth.
RV06549,O05450,C00921,3,"Average experience, nothing special."
RV06550,O06125,C01279,5,Amazing food and great delivery experience.
RV06551,O09250,C00589,4,Good food and the delivery was on time.
RV06552,O07524,C00461,4,Good food and the delivery was on time.
RV06553,O08896,C00385,4,"Good service, just a minor delay."
RV06554,O09408,C01093,3,"Average experience, nothing special."
RV06555,O00478,C00016,4,Good food and the delivery was on time.
RV06556,O00316,C01575,4,Really good experience overall.
RV06557,O01559,C01353,5,"Loved the food, would definitely order again."
RV06558,O03411,C01236,3,Food was decent but could have been better.
RV06559,O03206,C01842,4,Really good experience overall.
RV06560,O00577,C00012,4,Good food and the delivery was on time.
RV06561,O04531,C01968,3,The order was fine overall.
RV06562,O08580,C00843,5,"Loved the food, would definitely order again."
RV06563,O02381,C01796,2,Delivery was late and the food was not very good.
RV06564,O02910,C00824,3,The order was fine overall.
RV06565,O09738,C00571,5,Food was excellent and delivery was very quick.
RV06566,O04755,C00191,4,Really good experience overall.
RV06567,O04398,C00284,2,Food was cold when it arrived.
RV06568,O01861,C01490,2,Delivery was late and the food was not very good.
RV06569,O05077,C00484,3,The order was fine overall.
RV06570,O00991,C00869,2,Not happy with the delivery experience.
RV06571,O04858,C00543,4,Good food and the delivery was on time.
RV06572,O04959,C00050,5,"Loved the food, would definitely order again."
RV06573,O06053,C01888,5,"Loved the food, would definitely order again."
RV06574,O00521,C01744,2,Food was cold when it arrived.
RV06575,O06200,C01286,2,Delivery was late and the food was not very good.
RV06576,O01981,C01878,4,Food was tasty and delivery was smooth.
RV06577,O05625,C00458,3,Food was okay but delivery took some time.
RV06578,O01360,C00185,3,"Average experience, nothing special."
RV06579,O00668,C00531,2,The order was delayed and disappointing.
RV06580,O05959,C01233,3,"Average experience, nothing special."
RV06581,O04427,C00877,3,"Average experience, nothing special."
RV06582,O08718,C00922,5,Amazing food and great delivery experience.
RV06583,O09104,C01659,2,The order was delayed and disappointing.
RV06584,O08853,C00301,4,Food was tasty and delivery was smooth.
RV06585,O03776,C00625,3,The order was fine overall.
RV06586,O03494,C01395,2,Food was cold when it arrived.
RV06587,O02944,C01881,3,The order was fine overall.
RV06588,O01998,C00123,5,Everything was perfect and arrived on time.
RV06589,O01512,C00348,5,Food was excellent and delivery was very quick.
RV06590,O04147,C01889,3,Food was okay but delivery took some time.
RV06591,O03819,C00168,3,Food was decent but could have been better.
RV06592,O02445,C00933,4,Good food and the delivery was on time.
RV06593,O09071,C01493,4,Food was tasty and delivery was smooth.
RV06594,O08419,C01241,4,Good food and the delivery was on time.
RV06595,O09873,C00711,5,"Loved the food, would definitely order again."
RV06596,O08477,C01822,5,Amazing food and great delivery experience.
RV06597,O00388,C01941,3,"Average experience, nothing special."
RV06598,O01297,C01849,1,"Very poor service, would not order again."
RV06599,O09797,C00061,3,Food was okay but delivery took some time.
RV06600,O00841,C01450,3,The order was fine overall.
RV06601,O02599,C00421,4,Food was tasty and delivery was smooth.
RV06602,O08883,C00098,5,Amazing food and great delivery experience.
RV06603,O08334,C01628,3,Food was decent but could have been better.
RV06604,O06635,C00042,2,Delivery was late and the food was not very good.
RV06605,O08581,C00483,3,The order was fine overall.
RV06606,O04343,C00978,4,"Good service, just a minor delay."
RV06607,O02962,C01300,3,Food was okay but delivery took some time.
RV06608,O06418,C00567,3,"Average experience, nothing special."
RV06609,O02686,C00898,4,Really good experience overall.
RV06610,O08595,C01619,5,"Loved the food, would definitely order again."
RV06611,O03768,C00824,4,Food was tasty and delivery was smooth.
RV06612,O06529,C01980,4,"Good service, just a minor delay."
RV06613,O04422,C00316,5,Everything was perfect and arrived on time.
RV06614,O03707,C00387,5,Amazing food and great delivery experience.
RV06615,O07958,C01958,5,Amazing food and great delivery experience.
RV06616,O01994,C00293,4,"Good service, just a minor delay."
RV06617,O05274,C00204,3,The order was fine overall.
RV06618,O05573,C00419,4,Good food and the delivery was on time.
RV06619,O07517,C00292,5,Everything was perfect and arrived on time.
RV06620,O03781,C01079,5,Food was excellent and delivery was very quick.
RV06621,O06697,C00793,4,Really good experience overall.
RV06622,O04475,C00497,4,Good food and the delivery was on time.
RV06623,O04534,C00684,5,"Loved the food, would definitely order again."
RV06624,O05840,C01242,4,Really good experience overall.
RV06625,O01590,C01767,4,"Good service, just a minor delay."
RV06626,O00513,C00997,5,Amazing food and great delivery experience.
RV06627,O05665,C01281,5,"Loved the food, would definitely order again."
RV06628,O09838,C00176,4,Food was tasty and delivery was smooth.
RV06629,O02237,C01667,5,"Loved the food, would definitely order again."
RV06630,O07472,C01479,5,Everything was perfect and arrived on time.
